provincia,partido,localidad,linkindec,velocidad,accesos
Corrientes,San Martín,Guaviraví,18147020,226.5,22
Corrientes,San Martín,La Cruz,18147030,0.51,1
Corrientes,San Martín,La Cruz,18147030,1.0,1
Corrientes,San Martín,La Cruz,18147030,3.0,2
Corrientes,San Martín,La Cruz,18147030,6.0,13
Corrientes,San Martín,La Cruz,18147030,10.0,152
Corrientes,San Martín,La Cruz,18147030,15.0,18
Corrientes,San Martín,La Cruz,18147030,226.5,37
Corrientes,San Martín,Yapeyú,18147040,100.0,1
Corrientes,San Martín,Yapeyú,18147040,226.5,8
Corrientes,San Miguel,Loreto,18154010,2.0,32
Corrientes,San Miguel,Loreto,18154010,3.0,4
Corrientes,San Miguel,Loreto,18154010,226.5,37
Corrientes,San Miguel,Loreto,18154010,4096.0,1
Corrientes,San Miguel,San Miguel,18154020,0.51,1
Corrientes,San Miguel,San Miguel,18154020,2.0,86
Corrientes,San Miguel,San Miguel,18154020,3.0,11
Corrientes,San Miguel,San Miguel,18154020,15.0,21
Corrientes,San Miguel,San Miguel,18154020,100.0,2
Corrientes,San Miguel,San Miguel,18154020,226.5,41
Corrientes,San Roque,9 de Julio  (Est. Pueblo 9 de Julio),18161030,226.5,7
Corrientes,San Roque,Chavarría,18161010,0.5,1
Corrientes,San Roque,Chavarría,18161010,0.51,1
Corrientes,San Roque,Chavarría,18161010,226.5,12
Corrientes,San Roque,Colonia Pando,18161020,226.5,7
Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),18161040,0.51,1
Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),18161040,226.5,6
Corrientes,San Roque,San Roque,18161050,0.51,2
Corrientes,San Roque,San Roque,18161050,226.5,20
Corrientes,Santo Tomé,Garruchos,18168020,226.5,12
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,0.0,5
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,0.5,1
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,0.51,1
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,1.0,2
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,3.0,4
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,6.0,63
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,10.0,279
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,15.0,32
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,20.0,25
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,30.0,2
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,100.0,4
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,226.5,123
Corrientes,Santo Tomé,José Rafael Gómez,18168010,0.0,28
Corrientes,Santo Tomé,José Rafael Gómez,18168010,226.5,15
Corrientes,Santo Tomé,Santo Tomé,18168040,0.0,1022
Corrientes,Santo Tomé,Santo Tomé,18168040,0.51,1
Corrientes,Santo Tomé,Santo Tomé,18168040,1.0,3
Corrientes,Santo Tomé,Santo Tomé,18168040,3.0,9
Corrientes,Santo Tomé,Santo Tomé,18168040,6.0,124
Corrientes,Santo Tomé,Santo Tomé,18168040,10.0,172
Corrientes,Santo Tomé,Santo Tomé,18168040,15.0,14
Corrientes,Santo Tomé,Santo Tomé,18168040,226.5,135
Corrientes,Santo Tomé,Santo Tomé,18168040,1024.0,1
Corrientes,Sauce,Sauce,18175010,0.0,0
Corrientes,Sauce,Sauce,18175010,0.51,2
Corrientes,Sauce,Sauce,18175010,5.0,998
Corrientes,Sauce,Sauce,18175010,226.5,26
Entre Rios,Colón,Arroyo Barú,30008010,20.0,89
Entre Rios,Colón,Arroyo Barú,30008010,50.0,80
Entre Rios,Colón,Arroyo Barú,30008010,226.5,6
Entre Rios,Colón,Arroyo Barú,30008010,4096.0,1
Entre Rios,Colón,Colón,30008020,0.0,1385
Entre Rios,Colón,Colón,30008020,0.5,2
Entre Rios,Colón,Colón,30008020,0.51,2
Entre Rios,Colón,Colón,30008020,1.0,13
Entre Rios,Colón,Colón,30008020,2.0,2
Entre Rios,Colón,Colón,30008020,3.0,60
Entre Rios,Colón,Colón,30008020,4.0,58
Entre Rios,Colón,Colón,30008020,5.0,71
Entre Rios,Colón,Colón,30008020,6.0,177
Entre Rios,Colón,Colón,30008020,10.0,2878
Entre Rios,Colón,Colón,30008020,15.0,7
Entre Rios,Colón,Colón,30008020,20.0,65
Entre Rios,Colón,Colón,30008020,30.0,628
Entre Rios,Colón,Colón,30008020,50.0,695
Entre Rios,Colón,Colón,30008020,100.0,2322
Entre Rios,Colón,Colón,30008020,226.5,84
Entre Rios,Colón,Colón,30008020,300.0,2741
Entre Rios,Colón,Colón,30008020,500.0,70
Entre Rios,Colón,Colón,30008020,1000.0,17
Entre Rios,Colón,Colonia Hugues,30008030,0.0,18
Entre Rios,Colón,Colonia Hugues,30008030,4.0,65
Entre Rios,Colón,Colonia Hugues,30008030,226.5,39
Entre Rios,Colón,El Brillante,30008100,0.0,38
Entre Rios,Colón,El Brillante,30008100,226.5,21
Entre Rios,Colón,El Colorado,30008100,226.5,7
Entre Rios,Colón,Hambis,30008040,20.0,29
Entre Rios,Colón,Hambis,30008040,226.5,3
Entre Rios,Colón,Hocker,30008050,4.0,15
Entre Rios,Colón,Hocker,30008050,226.5,9
Entre Rios,Colón,Hocker,30008050,4096.0,1
Entre Rios,Colón,La Clarita,30008060,6.0,34
Entre Rios,Colón,La Clarita,30008060,50.0,53
Entre Rios,Colón,La Clarita,30008060,226.5,6
Entre Rios,Colón,Pueblo Cazes,30008070,10.0,11
Entre Rios,Colón,Pueblo Cazes,30008070,226.5,9
Entre Rios,Colón,Pueblo Liebig's,30008080,0.0,21
Entre Rios,Colón,Pueblo Liebig's,30008080,5.0,82
Entre Rios,Colón,Pueblo Liebig's,30008080,30.0,9
Entre Rios,Colón,Pueblo Liebig's,30008080,226.5,2
Entre Rios,Colón,San José,30008090,0.0,1017
Entre Rios,Colón,San José,30008090,1.0,10
Entre Rios,Colón,San José,30008090,3.0,9
Entre Rios,Colón,San José,30008090,4.0,167
Entre Rios,Colón,San José,30008090,5.0,1
Entre Rios,Colón,San José,30008090,6.0,134
Entre Rios,Colón,San José,30008090,10.0,423
Entre Rios,Colón,San José,30008090,15.0,17
Entre Rios,Colón,San José,30008090,20.0,1
Entre Rios,Colón,San José,30008090,30.0,1
Entre Rios,Colón,San José,30008090,226.5,79
Entre Rios,Colón,Ubajay,30008100,10.0,1
Entre Rios,Colón,Ubajay,30008100,15.0,1
Entre Rios,Colón,Ubajay,30008100,20.0,137
Entre Rios,Colón,Ubajay,30008100,30.0,28
Entre Rios,Colón,Ubajay,30008100,50.0,101
Entre Rios,Colón,Ubajay,30008100,226.5,18
Entre Rios,Colón,Villa  Elisa,30008110,0.5,0
Entre Rios,Colón,Villa  Elisa,30008110,1.0,7
Entre Rios,Colón,Villa  Elisa,30008110,3.0,11
Entre Rios,Colón,Villa  Elisa,30008110,6.0,258
Entre Rios,Colón,Villa  Elisa,30008110,10.0,233
Entre Rios,Colón,Villa  Elisa,30008110,15.0,27
Entre Rios,Colón,Villa  Elisa,30008110,30.0,1
Entre Rios,Colón,Villa  Elisa,30008110,50.0,957
Entre Rios,Colón,Villa  Elisa,30008110,226.5,44
Entre Rios,Concordia,Benito Legeren,30015130,226.5,5
Entre Rios,Concordia,Calabacilla,30015010,226.5,26
Entre Rios,Concordia,Clodomiro Ledesma,30015020,20.0,30
Entre Rios,Concordia,Clodomiro Ledesma,30015020,226.5,6
Entre Rios,Concordia,Colonia Ayuí,30015030,226.5,68
Entre Rios,Concordia,Colonia General Roca,30015040,226.5,3
Entre Rios,Concordia,Colonia Yeruá,30015087,226.5,5
Entre Rios,Concordia,Concordia,30015060,0.0,3
Entre Rios,Concordia,Concordia,30015060,0.5,1
Entre Rios,Concordia,Concordia,30015060,1.0,85
Entre Rios,Concordia,Concordia,30015060,2.0,28
Entre Rios,Concordia,Concordia,30015060,3.0,216
Entre Rios,Concordia,Concordia,30015060,4.0,7
Entre Rios,Concordia,Concordia,30015060,5.0,18
Entre Rios,Concordia,Concordia,30015060,6.0,975
Entre Rios,Concordia,Concordia,30015060,10.0,8532
Entre Rios,Concordia,Concordia,30015060,15.0,71
Entre Rios,Concordia,Concordia,30015060,20.0,27
Entre Rios,Concordia,Concordia,30015060,30.0,1
Entre Rios,Concordia,Concordia,30015060,50.0,1462
Entre Rios,Concordia,Concordia,30015060,100.0,2003
Entre Rios,Concordia,Concordia,30015060,226.5,49
Entre Rios,Concordia,Concordia,30015060,300.0,2522
Entre Rios,Concordia,Concordia,30015060,500.0,42
Entre Rios,Concordia,Concordia,30015060,1000.0,14
Entre Rios,Concordia,El Redomón,30015110,226.5,9
Entre Rios,Concordia,Estación Yeruá,30015080,226.5,15
Entre Rios,Concordia,Estación Yuquerí,30015083,226.5,23
Entre Rios,Concordia,Estancia Grande,30015087,226.5,28
Entre Rios,Concordia,La Criolla,30015090,2.0,4
Entre Rios,Concordia,La Criolla,30015090,3.0,2
Entre Rios,Concordia,La Criolla,30015090,50.0,6
Entre Rios,Concordia,La Criolla,30015090,226.5,17
Entre Rios,Concordia,Las Tejas,30015130,226.5,27
Entre Rios,Concordia,Los Charrúas,30015100,1.0,1
Entre Rios,Concordia,Los Charrúas,30015100,2.0,34
Entre Rios,Concordia,Los Charrúas,30015100,3.0,8
Entre Rios,Concordia,Los Charrúas,30015100,5.0,1
Entre Rios,Concordia,Los Charrúas,30015100,226.5,20
Entre Rios,Concordia,Nueva Escocia,30015110,226.5,14
Entre Rios,Concordia,Osvaldo Magnasco,30015120,226.5,6
Entre Rios,Concordia,Pedernal,30015130,10.0,32
Entre Rios,Concordia,Pedernal,30015130,30.0,30
Entre Rios,Concordia,Pedernal,30015130,226.5,3
Entre Rios,Concordia,Puerto Yeruá,30015140,226.5,26
Entre Rios,Concordia,Villa Adela,30015130,226.5,86
Entre Rios,Concordia,VILLA ZORRAQUIN,30015130,226.5,76
Entre Rios,Diamante,Aldea Brasilera,30021010,1.0,1
Entre Rios,Diamante,Aldea Brasilera,30021010,2.0,15
Entre Rios,Diamante,Aldea Brasilera,30021010,3.0,8
Entre Rios,Diamante,Aldea Brasilera,30021010,4.0,15
Entre Rios,Diamante,Aldea Brasilera,30021010,5.0,3
Entre Rios,Diamante,Aldea Brasilera,30021010,6.0,4
Entre Rios,Diamante,Aldea Brasilera,30021010,12.0,40
Entre Rios,Diamante,Aldea Brasilera,30021010,226.5,15
Entre Rios,Diamante,Aldea Grapschental,30021015,226.5,6
Entre Rios,Diamante,Aldea Protestante,30021020,1.0,1
Entre Rios,Diamante,Aldea Protestante,30021020,2.0,37
Entre Rios,Diamante,Aldea Protestante,30021020,3.0,1
Entre Rios,Diamante,Aldea Protestante,30021020,4.0,55
Entre Rios,Diamante,Aldea Protestante,30021020,6.0,1
Entre Rios,Diamante,Aldea Protestante,30021020,8.0,50
Entre Rios,Diamante,Aldea Protestante,30021020,10.0,3
Entre Rios,Diamante,Aldea Protestante,30021020,226.5,4
Entre Rios,Diamante,Aldea San Francisco,30021040,226.5,3
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,1.0,1
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,2.0,26
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,3.0,7
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,4.0,9
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,6.0,2
Entre Rios,Diamante,Aldea Spatzenkutter,30021050,226.5,4
Entre Rios,Diamante,Aldea Valle María,30021060,1.0,4
Entre Rios,Diamante,Aldea Valle María,30021060,2.0,136
Entre Rios,Diamante,Aldea Valle María,30021060,3.0,6
Entre Rios,Diamante,Aldea Valle María,30021060,4.0,70
Entre Rios,Diamante,Aldea Valle María,30021060,5.0,85
Entre Rios,Diamante,Aldea Valle María,30021060,6.0,34
Entre Rios,Diamante,Aldea Valle María,30021060,226.5,15
Entre Rios,Diamante,Colonia Ensayo,30021070,2.0,3
Entre Rios,Diamante,Colonia Ensayo,30021070,4.0,5
Entre Rios,Diamante,Colonia Ensayo,30021070,6.0,2
Entre Rios,Diamante,Colonia Ensayo,30021070,226.5,15
Entre Rios,Diamante,Costa Grande,30021127,226.5,11
Entre Rios,Diamante,Diamante,30021080,0.0,1
Entre Rios,Diamante,Diamante,30021080,1.0,5
Entre Rios,Diamante,Diamante,30021080,2.0,217
Entre Rios,Diamante,Diamante,30021080,3.0,32
Entre Rios,Diamante,Diamante,30021080,4.0,101
Entre Rios,Diamante,Diamante,30021080,5.0,3
Entre Rios,Diamante,Diamante,30021080,6.0,218
Entre Rios,Diamante,Diamante,30021080,10.0,984
Entre Rios,Diamante,Diamante,30021080,12.0,1130
Entre Rios,Diamante,Diamante,30021080,15.0,63
Entre Rios,Diamante,Diamante,30021080,20.0,65
Entre Rios,Diamante,Diamante,30021080,30.0,3
Entre Rios,Diamante,Diamante,30021080,226.5,63
Entre Rios,Diamante,Estación Camps,30021090,2.0,19
Entre Rios,Diamante,Estación Camps,30021090,3.0,9
Entre Rios,Diamante,Estación Camps,30021090,5.0,3
Entre Rios,Diamante,Estación Camps,30021090,226.5,8
Entre Rios,Diamante,Estacion Puiggari,30021140,226.5,21
Entre Rios,Diamante,General Alvear,30021100,2.0,10
Entre Rios,Diamante,General Alvear,30021100,4.0,5
Entre Rios,Diamante,General Alvear,30021100,6.0,2
Entre Rios,Diamante,General Alvear,30021100,226.5,10
Entre Rios,Diamante,General Racedo,30021110,1.0,1
Entre Rios,Diamante,General Racedo,30021110,2.0,13
Entre Rios,Diamante,General Racedo,30021110,3.0,1
Entre Rios,Diamante,General Racedo,30021110,226.5,6
Entre Rios,Diamante,General Ramírez,30021120,0.0,1
Entre Rios,Diamante,General Ramírez,30021120,0.51,1
Entre Rios,Diamante,General Ramírez,30021120,1.0,8
Entre Rios,Diamante,General Ramírez,30021120,2.0,50
Entre Rios,Diamante,General Ramírez,30021120,3.0,40
Entre Rios,Diamante,General Ramírez,30021120,4.0,4
Entre Rios,Diamante,General Ramírez,30021120,5.0,6
Entre Rios,Diamante,General Ramírez,30021120,6.0,59
Entre Rios,Diamante,General Ramírez,30021120,10.0,238
Entre Rios,Diamante,General Ramírez,30021120,15.0,16
Entre Rios,Diamante,General Ramírez,30021120,20.0,7
Entre Rios,Diamante,General Ramírez,30021120,30.0,2364
Entre Rios,Diamante,General Ramírez,30021120,50.0,269
Entre Rios,Diamante,General Ramírez,30021120,100.0,10
Entre Rios,Diamante,General Ramírez,30021120,226.5,29
Entre Rios,Diamante,La Juanita,30021123,226.5,2
Entre Rios,Diamante,Las Jaulas,30021127,226.5,5
Entre Rios,Diamante,OTROS,0,2.0,62
Entre Rios,Diamante,OTROS,0,4.0,49
Entre Rios,Diamante,OTROS,0,6.0,13
Entre Rios,Diamante,Paraje La Virgen,30021130,226.5,6
Entre Rios,Diamante,Puerto Las Cuevas,30021140,226.5,26
Entre Rios,Diamante,Strobel,30021120,12.0,100
Entre Rios,Diamante,Strobel,30021120,226.5,17
Entre Rios,Diamante,Villa Libertador San Martín,30021150,1.0,3
Entre Rios,Diamante,Villa Libertador San Martín,30021150,2.0,170
Entre Rios,Diamante,Villa Libertador San Martín,30021150,3.0,16
Entre Rios,Diamante,Villa Libertador San Martín,30021150,4.0,148
Entre Rios,Diamante,Villa Libertador San Martín,30021150,6.0,144
Entre Rios,Diamante,Villa Libertador San Martín,30021150,10.0,206
Entre Rios,Diamante,Villa Libertador San Martín,30021150,15.0,35
Entre Rios,Diamante,Villa Libertador San Martín,30021150,20.0,2
Entre Rios,Diamante,Villa Libertador San Martín,30021150,50.0,1
Entre Rios,Diamante,Villa Libertador San Martín,30021150,226.5,69
Entre Rios,Federación,Chajarí,30028010,0.0,3
Entre Rios,Federación,Chajarí,30028010,1.0,18
Entre Rios,Federación,Chajarí,30028010,3.0,14
Entre Rios,Federación,Chajarí,30028010,6.0,260
Entre Rios,Federación,Chajarí,30028010,10.0,248
Entre Rios,Federación,Chajarí,30028010,12.0,46
Entre Rios,Federación,Chajarí,30028010,15.0,28
Entre Rios,Federación,Chajarí,30028010,20.0,6286
Entre Rios,Federación,Chajarí,30028010,30.0,570
Entre Rios,Federación,Chajarí,30028010,50.0,28
Entre Rios,Federación,Chajarí,30028010,226.5,60
Entre Rios,Federación,Chajarí,30028010,1000.0,1
Entre Rios,Federación,Colonia Alemana,30028020,226.5,9
Entre Rios,Federación,Colonia Ensanche Sauce,30028090,226.5,3
Entre Rios,Federación,Colonia La Argentina,30028040,5.0,23
Entre Rios,Federación,Colonia La Argentina,30028040,10.0,6
Entre Rios,Federación,Colonia La Argentina,30028040,15.0,2
Entre Rios,Federación,Colonia La Argentina,30028040,20.0,1
Entre Rios,Federación,Colonia La Argentina,30028040,226.5,33
Entre Rios,Federación,Colonia Peña,30028050,0.0,6
Entre Rios,Federación,Colonia Peña,30028050,226.5,3
Entre Rios,Federación,Colonia Santa María,30028040,226.5,9
Entre Rios,Federación,Federación,30028070,0.0,36
Entre Rios,Federación,Federación,30028070,1.0,14
Entre Rios,Federación,Federación,30028070,3.0,8
Entre Rios,Federación,Federación,30028070,5.0,1273
Entre Rios,Federación,Federación,30028070,6.0,71
Entre Rios,Federación,Federación,30028070,7.0,127
Entre Rios,Federación,Federación,30028070,10.0,1084
Entre Rios,Federación,Federación,30028070,15.0,178
Entre Rios,Federación,Federación,30028070,20.0,48
Entre Rios,Federación,Federación,30028070,30.0,10
Entre Rios,Federación,Federación,30028070,50.0,2
Entre Rios,Federación,Federación,30028070,226.5,281
Entre Rios,Federación,Los Conquistadores,30028080,5.0,111
Entre Rios,Federación,Los Conquistadores,30028080,6.0,155
Entre Rios,Federación,Los Conquistadores,30028080,10.0,58
Entre Rios,Federación,Los Conquistadores,30028080,20.0,130
Entre Rios,Federación,Los Conquistadores,30028080,226.5,5
Entre Rios,Federación,San Jaime de la Frontera,30028090,10.0,6
Entre Rios,Federación,San Jaime de la Frontera,30028090,226.5,10
Entre Rios,Federación,San Pedro,30028100,0.0,5
Entre Rios,Federación,San Pedro,30028100,20.0,211
Entre Rios,Federación,San Pedro,30028100,226.5,8
Entre Rios,Federación,San Ramón,30028105,0.0,3
Entre Rios,Federación,San Ramón,30028105,226.5,4
Entre Rios,Federación,Santa Ana,30028110,0.0,1
Entre Rios,Federación,Santa Ana,30028110,6.0,76
Entre Rios,Federación,Santa Ana,30028110,10.0,112
Entre Rios,Federación,Santa Ana,30028110,12.0,7
Entre Rios,Federación,Santa Ana,30028110,20.0,224
Entre Rios,Federación,Santa Ana,30028110,226.5,12
Entre Rios,Federación,Villa del Rosario,30028120,0.0,1
Entre Rios,Federación,Villa del Rosario,30028120,5.0,100
Entre Rios,Federación,Villa del Rosario,30028120,10.0,254
Entre Rios,Federación,Villa del Rosario,30028120,30.0,393
Entre Rios,Federación,Villa del Rosario,30028120,226.5,10
Entre Rios,Federal,Conscripto Bernardi,30035010,1.0,2
Entre Rios,Federal,Conscripto Bernardi,30035010,2.0,44
Entre Rios,Federal,Conscripto Bernardi,30035010,3.0,1
Entre Rios,Federal,Conscripto Bernardi,30035010,5.0,31
Entre Rios,Federal,Conscripto Bernardi,30035010,226.5,22
Entre Rios,Federal,El Cimarrón,30035020,5.0,22
Entre Rios,Federal,El Cimarrón,30035020,226.5,25
Entre Rios,Federal,Federal,30035030,0.0,1101
Entre Rios,Federal,Federal,30035030,1.0,3
Entre Rios,Federal,Federal,30035030,2.0,36
Entre Rios,Federal,Federal,30035030,3.0,8
Entre Rios,Federal,Federal,30035030,5.0,159
Entre Rios,Federal,Federal,30035030,6.0,148
Entre Rios,Federal,Federal,30035030,10.0,84
Entre Rios,Federal,Federal,30035030,15.0,2
Entre Rios,Federal,Federal,30035030,20.0,166
Entre Rios,Federal,Federal,30035030,226.5,70
Entre Rios,Federal,Nueva Vizcaya,30035040,226.5,31
Entre Rios,Federal,Sauce de Luna,30035050,0.5,1
Entre Rios,Federal,Sauce de Luna,30035050,1.0,1
Entre Rios,Federal,Sauce de Luna,30035050,2.0,224
Entre Rios,Federal,Sauce de Luna,30035050,3.0,43
Entre Rios,Federal,Sauce de Luna,30035050,5.0,50
Entre Rios,Federal,Sauce de Luna,30035050,6.0,238
Entre Rios,Federal,Sauce de Luna,30035050,7.0,1
Entre Rios,Federal,Sauce de Luna,30035050,226.5,9
Entre Rios,Feliciano,San José de Feliciano,30042010,0.5,2
Entre Rios,Feliciano,San José de Feliciano,30042010,5.0,461
Entre Rios,Feliciano,San José de Feliciano,30042010,6.0,574
Entre Rios,Feliciano,San José de Feliciano,30042010,10.0,187
Entre Rios,Feliciano,San José de Feliciano,30042010,30.0,1
Entre Rios,Feliciano,San José de Feliciano,30042010,226.5,9
Entre Rios,Feliciano,San Víctor,30042020,5.0,18
Entre Rios,Feliciano,San Víctor,30042020,226.5,10
Entre Rios,Gualeguay,Aldea Asunción,30049010,7.0,55
Entre Rios,Gualeguay,Aldea Asunción,30049010,226.5,15
Entre Rios,Gualeguay,Estación Lazo,30049020,7.0,24
Entre Rios,Gualeguay,Estación Lazo,30049020,226.5,36
Entre Rios,Gualeguay,General Galarza,30049030,0.0,3
Entre Rios,Gualeguay,General Galarza,30049030,1.0,135
Entre Rios,Gualeguay,General Galarza,30049030,2.0,336
Entre Rios,Gualeguay,General Galarza,30049030,3.0,78
Entre Rios,Gualeguay,General Galarza,30049030,4.0,4
Entre Rios,Gualeguay,General Galarza,30049030,5.0,52
Entre Rios,Gualeguay,General Galarza,30049030,7.0,45
Entre Rios,Gualeguay,General Galarza,30049030,10.0,1
Entre Rios,Gualeguay,General Galarza,30049030,226.5,43
Entre Rios,Gualeguay,Gualeguay,30049040,0.0,750
Entre Rios,Gualeguay,Gualeguay,30049040,0.5,1
Entre Rios,Gualeguay,Gualeguay,30049040,1.0,334
Entre Rios,Gualeguay,Gualeguay,30049040,2.0,111
Entre Rios,Gualeguay,Gualeguay,30049040,3.0,1079
Entre Rios,Gualeguay,Gualeguay,30049040,5.0,69
Entre Rios,Gualeguay,Gualeguay,30049040,6.0,788
Entre Rios,Gualeguay,Gualeguay,30049040,7.0,236
Entre Rios,Gualeguay,Gualeguay,30049040,10.0,3529
Entre Rios,Gualeguay,Gualeguay,30049040,15.0,188
Entre Rios,Gualeguay,Gualeguay,30049040,20.0,48
Entre Rios,Gualeguay,Gualeguay,30049040,50.0,284
Entre Rios,Gualeguay,Gualeguay,30049040,100.0,1580
Entre Rios,Gualeguay,Gualeguay,30049040,150.0,1
Entre Rios,Gualeguay,Gualeguay,30049040,226.5,865
Entre Rios,Gualeguay,Gualeguay,30049040,300.0,808
Entre Rios,Gualeguay,Gualeguay,30049040,500.0,15
Entre Rios,Gualeguay,Gualeguay,30049040,1000.0,10
Entre Rios,Gualeguay,Puerto Ruiz,30049050,226.5,19
Entre Rios,Gualeguaychú,Aldea San Antonio,30056010,0.5,1
Entre Rios,Gualeguaychú,Aldea San Antonio,30056010,226.5,8
Entre Rios,Gualeguaychú,Aldea San Juan,30056020,226.5,7
Entre Rios,Gualeguaychú,Enrique Carbó,30056030,5.0,26
Entre Rios,Gualeguaychú,Enrique Carbó,30056030,7.0,38
Entre Rios,Gualeguaychú,Enrique Carbó,30056030,226.5,22
Entre Rios,Gualeguaychú,Estación Escriña,30056035,226.5,3
Entre Rios,Gualeguaychú,Faustino M. Parera,30056040,10.0,1
Entre Rios,Gualeguaychú,General Almada,30056050,226.5,13
Entre Rios,Gualeguaychú,Gilbert,30056060,226.5,11
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,0.0,2
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,1.0,2037
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,2.0,4
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,3.0,1719
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,3.5,1
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,5.0,1
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,6.0,470
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,8.0,2
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,10.0,1715
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,12.0,136
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,15.0,352
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,20.0,428
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,30.0,28
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,50.0,1589
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,100.0,9492
Entre Rios,Gualeguaychú,Gualeguaychú,30056070,226.5,448
