provincia,partido,localidad,tecnologia,link_indec,accesos
Jujuy,Doctor Manuel Belgrano,Guerrero,SATELITAL,38021010,7
Jujuy,Doctor Manuel Belgrano,La Almona,SATELITAL,38021020,21
Jujuy,Doctor Manuel Belgrano,León,CABLEMODEM,38021030,504
Jujuy,Doctor Manuel Belgrano,León,SATELITAL,38021030,4
Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),SATELITAL,38021040,8
Jujuy,Doctor Manuel Belgrano,Lozano (Ap. Chañi),WIRELESS,38021040,111
Jujuy,Doctor Manuel Belgrano,Ocloyas,SATELITAL,38021050,2
Jujuy,Doctor Manuel Belgrano,San Pablo De Reyes,SATELITAL,38021050,7
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),ADSL,38021060,2317
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),CABLEMODEM,38021060,22862
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),FIBRA OPTICA,38021060,40202
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),Otros,38021060,1
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),SATELITAL,38021060,189
Jujuy,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),WIRELESS,38021060,141
Jujuy,Doctor Manuel Belgrano,Yala,SATELITAL,38021070,28
Jujuy,Doctor Manuel Belgrano,Yala,WIRELESS,38021070,3
Jujuy,El Carmen,Aguas Calientes,SATELITAL,38014010,5
Jujuy,El Carmen,Aguas Calientes,WIRELESS,38014010,28
Jujuy,El Carmen,Barrio El Milagro,SATELITAL,38014020,1
Jujuy,El Carmen,Barrio La Unión,SATELITAL,38014030,1
Jujuy,El Carmen,El Carmen,ADSL,38014040,162
Jujuy,El Carmen,El Carmen,CABLEMODEM,38014040,267
Jujuy,El Carmen,El Carmen,FIBRA OPTICA,38014040,805
Jujuy,El Carmen,El Carmen,SATELITAL,38014040,20
Jujuy,El Carmen,El Carmen,WIRELESS,38014040,1
Jujuy,El Carmen,Fleming,SATELITAL,38014040,3
Jujuy,El Carmen,Los Lapachos (Est. Maquinista Verón),SATELITAL,38014050,5
Jujuy,El Carmen,Loteo San Vicente,SATELITAL,38014055,8
Jujuy,El Carmen,Manantiales,SATELITAL,38014060,6
Jujuy,El Carmen,Monterrico,CABLEMODEM,38014070,1006
Jujuy,El Carmen,Monterrico,FIBRA OPTICA,38014070,281
Jujuy,El Carmen,Monterrico,SATELITAL,38014070,16
Jujuy,El Carmen,Monterrico,WIRELESS,38014070,10
Jujuy,El Carmen,Pampa Blanca,ADSL,38014080,37
Jujuy,El Carmen,Pampa Blanca,CABLEMODEM,38014080,322
Jujuy,El Carmen,Pampa Blanca,SATELITAL,38014080,18
Jujuy,El Carmen,Pampa Blanca,WIRELESS,38014080,1
Jujuy,El Carmen,Perico,CABLEMODEM,38014090,1629
Jujuy,El Carmen,Perico,FIBRA OPTICA,38014090,783
Jujuy,El Carmen,Perico,SATELITAL,38014090,34
Jujuy,El Carmen,Perico,WIRELESS,38014090,10
Jujuy,El Carmen,Pila Pardo,SATELITAL,38014040,1
Jujuy,El Carmen,Puesto Viejo,CABLEMODEM,38014100,106
Jujuy,El Carmen,Puesto Viejo,SATELITAL,38014100,10
Jujuy,El Carmen,San Isidro,SATELITAL,38014110,2
Jujuy,El Carmen,San Juancito,SATELITAL,38014120,4
Jujuy,Humahuaca,Aparzo,SATELITAL,38028003,6
Jujuy,Humahuaca,Cianzo,SATELITAL,38028007,2
Jujuy,Humahuaca,Coctaca,SATELITAL,38028010,2
Jujuy,Humahuaca,El Aguilar,SATELITAL,38028020,6
Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),FIBRA OPTICA,38028030,5
Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),SATELITAL,38028030,10
Jujuy,Humahuaca,Humahuaca,ADSL,38028040,264
Jujuy,Humahuaca,Humahuaca,SATELITAL,38028040,85
Jujuy,Humahuaca,Humahuaca,WIRELESS,38028040,330
Jujuy,Humahuaca,Palca de Varas,SATELITAL,38028045,2
Jujuy,Humahuaca,Rodero,SATELITAL,38028047,2
Jujuy,Humahuaca,Tres Cruces,FIBRA OPTICA,38028050,5
Jujuy,Humahuaca,Tres Cruces,SATELITAL,38028050,1
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),ADSL,38028060,3
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),FIBRA OPTICA,38028060,5
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),SATELITAL,38028060,8
Jujuy,Ledesma,Bananal,FIBRA OPTICA,38035010,1
Jujuy,Ledesma,Bananal,SATELITAL,38035010,1
Jujuy,Ledesma,Caimancito,ADSL,38035030,122
Jujuy,Ledesma,Caimancito,SATELITAL,38035030,3
Jujuy,Ledesma,Caimancito,WIRELESS,38035030,37
Jujuy,Ledesma,Calilegua,CABLEMODEM,38035040,500
Jujuy,Ledesma,Calilegua,SATELITAL,38035040,3
Jujuy,Ledesma,Calilegua,WIRELESS,38035040,200
Jujuy,Ledesma,Chalicán,SATELITAL,38035050,2
Jujuy,Ledesma,Chalicán,WIRELESS,38035050,78
Jujuy,Ledesma,Fraile Pintado,ADSL,38035060,417
Jujuy,Ledesma,Fraile Pintado,CABLEMODEM,38035060,23
Jujuy,Ledesma,Fraile Pintado,SATELITAL,38035060,20
Jujuy,Ledesma,Fraile Pintado,WIRELESS,38035060,121
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),ADSL,38035080,60
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),CABLEMODEM,38035080,6065
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),FIBRA OPTICA,38035080,1001
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),Otros,38035080,583
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),SATELITAL,38035080,16
Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),WIRELESS,38035080,787
Jujuy,Ledesma,Pueblo Ledesma,SATELITAL,38035010,21
Jujuy,Ledesma,Yuto,SATELITAL,38035110,4
Jujuy,Ledesma,Yuto,WIRELESS,38035110,176
Jujuy,Otros,Otros,Otros,0,890
Jujuy,Palpalá,Carahunco,ADSL,38042010,1
Jujuy,Palpalá,Carahunco,SATELITAL,38042010,13
Jujuy,Palpalá,Centro Forestal,ADSL,38042020,15
Jujuy,Palpalá,Centro Forestal,SATELITAL,38042020,3
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),ADSL,38042040,1931
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),CABLEMODEM,38042040,1556
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),FIBRA OPTICA,38042040,5231
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),SATELITAL,38042040,27
Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),WIRELESS,38042040,1
Jujuy,Palpalá,Rio Blanco,SATELITAL,38042010,7
Jujuy,Rinconada,Casa Colorada,SATELITAL,38049003,3
Jujuy,Rinconada,Coyaguaima,FIBRA OPTICA,38049007,5
Jujuy,Rinconada,Coyaguaima,SATELITAL,38049007,2
Jujuy,Rinconada,Lagunillas de Farallón,SATELITAL,38049010,1
Jujuy,Rinconada,Liviara,SATELITAL,38049020,13
Jujuy,Rinconada,Loma Blanca,SATELITAL,38049025,5
Jujuy,Rinconada,Nuevo Pirquitas,FIBRA OPTICA,38049030,5
Jujuy,Rinconada,Nuevo Pirquitas,SATELITAL,38049030,13
Jujuy,Rinconada,Orosmayo,FIBRA OPTICA,38049035,5
Jujuy,Rinconada,Orosmayo,SATELITAL,38049035,3
Jujuy,Rinconada,Rinconada,SATELITAL,38049040,13
Jujuy,San Antonio,El Ceibal,FIBRA OPTICA,38056010,1
Jujuy,San Antonio,El Ceibal,SATELITAL,38056010,12
Jujuy,San Antonio,Los Alisos,ADSL,38056017,1
Jujuy,San Antonio,Los Alisos,SATELITAL,38056017,2
Jujuy,San Antonio,Loteo Navea,SATELITAL,38056020,2
Jujuy,San Antonio,Nuestra Señora del Rosario,SATELITAL,38056025,8
Jujuy,San Antonio,San Antonio,ADSL,38056030,1
Jujuy,San Antonio,San Antonio,CABLEMODEM,38056030,161
Jujuy,San Antonio,San Antonio,SATELITAL,38056030,14
Jujuy,San Pedro,Arrayanal,SATELITAL,38063010,3
Jujuy,San Pedro,Arroyo Colorado,SATELITAL,38063020,2
Jujuy,San Pedro,Don Emilio,WIRELESS,38063030,37
Jujuy,San Pedro,El Acheral,SATELITAL,38063040,12
Jujuy,San Pedro,El Puesto,SATELITAL,38063050,3
Jujuy,San Pedro,La Esperanza,SATELITAL,38063070,5
Jujuy,San Pedro,La Esperanza,WIRELESS,38063070,15
Jujuy,San Pedro,La Mendieta,SATELITAL,38063090,15
Jujuy,San Pedro,La Mendieta,WIRELESS,38063090,240
Jujuy,San Pedro,Miraflores,SATELITAL,38063100,1
Jujuy,San Pedro,Palos Blancos,SATELITAL,38063110,1
Jujuy,San Pedro,Parapetí,SATELITAL,38063120,4
Jujuy,San Pedro,Piedritas,SATELITAL,38063130,8
Jujuy,San Pedro,Rodeito,SATELITAL,38063140,1
Jujuy,San Pedro,Rosario de Río Grande,SATELITAL,38063150,3
Jujuy,San Pedro,Rosario de Río Grande,WIRELESS,38063150,54
Jujuy,San Pedro,San Lucas,SATELITAL,38063170,33
Jujuy,San Pedro,San Lucas,WIRELESS,38063170,10
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),ADSL,38063180,978
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),CABLEMODEM,38063180,1334
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),FIBRA OPTICA,38063180,1884
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),SATELITAL,38063180,1
Jujuy,San Pedro,San Pedro (Est. San Pedro de Jujuy),WIRELESS,38063180,75
Jujuy,San Pedro,Sauzal,SATELITAL,38063190,6
Jujuy,SANTA BARBARA,El Fuerte,SATELITAL,38070010,29
Jujuy,SANTA BARBARA,El Piquete,ADSL,38070020,51
Jujuy,SANTA BARBARA,El Piquete,SATELITAL,38070020,4
Jujuy,SANTA BARBARA,El Piquete,WIRELESS,38070020,29
Jujuy,SANTA BARBARA,El Talar,SATELITAL,38070030,3
Jujuy,SANTA BARBARA,El Talar,WIRELESS,38070030,141
Jujuy,SANTA BARBARA,OTROS,SATELITAL,0,3
Jujuy,SANTA BARBARA,Palma Sola,FIBRA OPTICA,38070040,248
Jujuy,SANTA BARBARA,Palma Sola,SATELITAL,38070040,46
Jujuy,SANTA BARBARA,Palma Sola,WIRELESS,38070040,116
Jujuy,SANTA BARBARA,Puente Lavayén,SATELITAL,38070050,2
Jujuy,SANTA BARBARA,Santa Clara,ADSL,38070060,62
Jujuy,SANTA BARBARA,Santa Clara,FIBRA OPTICA,38070060,1
Jujuy,SANTA BARBARA,Santa Clara,SATELITAL,38070060,15
Jujuy,SANTA BARBARA,Santa Clara,WIRELESS,38070060,87
Jujuy,SANTA BARBARA,Vinalito,SATELITAL,38070070,4
Jujuy,SANTA BARBARA,Vinalito,WIRELESS,38070070,73
Jujuy,Santa Catalina,Casira,FIBRA OPTICA,38077010,5
Jujuy,Santa Catalina,Ciénega,FIBRA OPTICA,38077020,5
Jujuy,Santa Catalina,Cieneguillas,FIBRA OPTICA,38077030,5
Jujuy,Santa Catalina,Cusi Cusi,FIBRA OPTICA,38077040,5
Jujuy,Santa Catalina,El Angosto,SATELITAL,38077045,1
Jujuy,Santa Catalina,La Ciénega,SATELITAL,38077050,8
Jujuy,Santa Catalina,Misarrumi,SATELITAL,38077060,5
Jujuy,Santa Catalina,Oratorio,FIBRA OPTICA,38077070,5
Jujuy,Santa Catalina,Oratorio,SATELITAL,38077070,1
Jujuy,Santa Catalina,Paicone,FIBRA OPTICA,38077080,5
Jujuy,Santa Catalina,San Juan de Oros,SATELITAL,38077090,1
Jujuy,Santa Catalina,Santa Catalina,FIBRA OPTICA,38077100,5
Jujuy,Santa Catalina,Santa Catalina,SATELITAL,38077100,1
Jujuy,Susques,Catua,FIBRA OPTICA,38084010,70
Jujuy,Susques,Catua,SATELITAL,38084010,29
Jujuy,Susques,Coranzuli,FIBRA OPTICA,38084020,40
Jujuy,Susques,Coranzuli,SATELITAL,38084020,5
Jujuy,Susques,El Toro,FIBRA OPTICA,38084030,21
Jujuy,Susques,El Toro,SATELITAL,38084030,3
Jujuy,Susques,Huáncar,FIBRA OPTICA,38084040,27
Jujuy,Susques,Jama,FIBRA OPTICA,38084045,26
Jujuy,Susques,Jama,SATELITAL,38084045,41
Jujuy,Susques,Mina Providencia,FIBRA OPTICA,38084050,5
Jujuy,Susques,Mina Providencia,SATELITAL,38084050,3
Jujuy,Susques,Olacapato,FIBRA OPTICA,38084055,8
Jujuy,Susques,Olacapato,SATELITAL,38084055,6
Jujuy,Susques,Olacapato,WIRELESS,38084055,1
Jujuy,Susques,Olaroz Chico,FIBRA OPTICA,38084060,32
Jujuy,Susques,Olaroz Chico,SATELITAL,38084060,22
Jujuy,Susques,Olaroz Chico,WIRELESS,38084060,6
Jujuy,Susques,Pastos Chicos,FIBRA OPTICA,38084070,22
Jujuy,Susques,Pastos Chicos,SATELITAL,38084070,6
Jujuy,Susques,Puesto Sey,FIBRA OPTICA,38084080,20
Jujuy,Susques,Puesto Sey,SATELITAL,38084080,5
Jujuy,Susques,San Juan de Quillaqués,FIBRA OPTICA,38084090,11
Jujuy,Susques,San Juan de Quillaqués,SATELITAL,38084090,8
Jujuy,Susques,Susques,FIBRA OPTICA,38084100,275
Jujuy,Susques,Susques,SATELITAL,38084100,41
Jujuy,Susques,Susques,WIRELESS,38084100,57
Jujuy,Tilcara,Colonia San José,SATELITAL,38094010,4
Jujuy,Tilcara,Huacalera,FIBRA OPTICA,38094020,5
Jujuy,Tilcara,Huacalera,SATELITAL,38094020,11
Jujuy,Tilcara,Juella,SATELITAL,38094030,19
Jujuy,Tilcara,Maimará,FIBRA OPTICA,38094040,5
Jujuy,Tilcara,Maimará,SATELITAL,38094040,41
Jujuy,Tilcara,Maimará,WIRELESS,38094040,77
Jujuy,Tilcara,Tilcara,FIBRA OPTICA,38094050,10
Jujuy,Tilcara,Tilcara,SATELITAL,38094050,70
Jujuy,Tilcara,Tilcara,WIRELESS,38094050,375
Jujuy,Tumbaya,Bárcena,SATELITAL,38098010,10
Jujuy,Tumbaya,Bárcena,WIRELESS,38098010,111
Jujuy,Tumbaya,El Moreno,SATELITAL,38098020,11
Jujuy,Tumbaya,Puerta de Colorados,SATELITAL,38098025,2
Jujuy,Tumbaya,Purmamarca,ADSL,38098030,49
Jujuy,Tumbaya,Purmamarca,SATELITAL,38098030,30
Jujuy,Tumbaya,Purmamarca,WIRELESS,38098030,1
Jujuy,Tumbaya,Tumbaya,SATELITAL,38098040,7
Jujuy,Tumbaya,Tumbaya,WIRELESS,38098040,343
Jujuy,Tumbaya,Volcán,SATELITAL,38098050,4
Jujuy,Tumbaya,Volcán,WIRELESS,38098050,93
Jujuy,Valle Grande,Caspalá,SATELITAL,38105010,1
Jujuy,Valle Grande,Pampichuela,SATELITAL,38105020,4
Jujuy,Valle Grande,San Francisco,SATELITAL,38105030,8
Jujuy,Valle Grande,Santa Ana,SATELITAL,38105040,3
Jujuy,Valle Grande,Valle Colorado,SATELITAL,38105050,1
Jujuy,Valle Grande,Valle Grande,SATELITAL,38105060,5
Jujuy,Yavi,Barrios,FIBRA OPTICA,38112010,5
Jujuy,Yavi,Cangrejillos,FIBRA OPTICA,38112020,5
Jujuy,Yavi,El Cóndor,SATELITAL,38112030,1
Jujuy,Yavi,La Intermedia,FIBRA OPTICA,38112040,5
Jujuy,Yavi,La Quiaca,ADSL,38112050,660
Jujuy,Yavi,La Quiaca,FIBRA OPTICA,38112050,76
Jujuy,Yavi,La Quiaca,Otros,38112050,5
Jujuy,Yavi,La Quiaca,SATELITAL,38112050,94
Jujuy,Yavi,Pumahuasi,FIBRA OPTICA,38112070,5
Jujuy,Yavi,Pumahuasi,SATELITAL,38112070,2
Jujuy,Yavi,Yavi,SATELITAL,38112080,1
Jujuy,Yavi,Yavi Chico,FIBRA OPTICA,38112090,5
La Pampa,Atreucó,Doblas,CABLEMODEM,42007010,222
La Pampa,Atreucó,Doblas,FIBRA OPTICA,42007010,11
La Pampa,Atreucó,Doblas,Otros,42007010,86
La Pampa,Atreucó,Doblas,SATELITAL,42007010,11
La Pampa,Atreucó,Doblas,WIRELESS,42007010,112
La Pampa,Atreucó,Macachín,FIBRA OPTICA,42007020,1352
La Pampa,Atreucó,Macachín,SATELITAL,42007020,21
La Pampa,Atreucó,Macachín,WIRELESS,42007020,553
La Pampa,Atreucó,Miguel Riglos,FIBRA OPTICA,42007030,3
La Pampa,Atreucó,Miguel Riglos,SATELITAL,42007030,19
La Pampa,Atreucó,Miguel Riglos,WIRELESS,42007030,115
La Pampa,Atreucó,Rolón,SATELITAL,42007040,4
La Pampa,Atreucó,Rolón,WIRELESS,42007040,82
La Pampa,Atreucó,Tomas M. Anchorena,DIAL UP,42007050,1
La Pampa,Atreucó,Tomas M. Anchorena,SATELITAL,42007050,5
La Pampa,Atreucó,Tomas M. Anchorena,WIRELESS,42007050,5
La Pampa,Caleu Caleu,Anzoategui,SATELITAL,42014010,151
La Pampa,Caleu Caleu,La Adela,CABLEMODEM,42014020,287
La Pampa,Caleu Caleu,La Adela,FIBRA OPTICA,42014020,95
La Pampa,Caleu Caleu,La Adela,SATELITAL,42014020,33
La Pampa,Caleu Caleu,La Adela,WIRELESS,42014020,564
La Pampa,Capital,Anguil,CABLEMODEM,42021010,138
La Pampa,Capital,Anguil,FIBRA OPTICA,42021010,404
La Pampa,Capital,Anguil,Otros,42021010,65
La Pampa,Capital,Anguil,SATELITAL,42021010,29
La Pampa,Capital,Anguil,WIRELESS,42021010,367
La Pampa,Capital,Santa Rosa,ADSL,42021020,969
La Pampa,Capital,Santa Rosa,CABLEMODEM,42021020,42603
La Pampa,Capital,Santa Rosa,DIAL UP,42021020,59
La Pampa,Capital,Santa Rosa,FIBRA OPTICA,42021020,8415
La Pampa,Capital,Santa Rosa,SATELITAL,42021020,164
La Pampa,Capital,Santa Rosa,WIRELESS,42021020,556
La Pampa,Catriló,Catriló,CABLEMODEM,42028010,541
La Pampa,Catriló,Catriló,DIAL UP,42028010,1
La Pampa,Catriló,Catriló,FIBRA OPTICA,42028010,730
La Pampa,Catriló,Catriló,Otros,42028010,327
La Pampa,Catriló,Catriló,SATELITAL,42028010,31
La Pampa,Catriló,La Gloria,Otros,42028020,24
La Pampa,Catriló,La Gloria,SATELITAL,42028020,5
La Pampa,Catriló,Lonquimay,CABLEMODEM,42028030,278
La Pampa,Catriló,Lonquimay,FIBRA OPTICA,42028030,1
La Pampa,Catriló,Lonquimay,Otros,42028030,71
La Pampa,Catriló,Lonquimay,SATELITAL,42028030,29
La Pampa,Catriló,Uriburu,CABLEMODEM,42028040,90
La Pampa,Catriló,Uriburu,FIBRA OPTICA,42028040,1
La Pampa,Catriló,Uriburu,Otros,42028040,94
La Pampa,Catriló,Uriburu,SATELITAL,42028040,8
La Pampa,Catriló,Uriburu,WIRELESS,42028040,115
La Pampa,Chalileo,Santa Isabel,DIAL UP,42049010,2
La Pampa,Chalileo,Santa Isabel,SATELITAL,42049010,41
La Pampa,Chalileo,Santa Isabel,WIRELESS,42049010,819
La Pampa,Chapaleufú,Bernardo Larroude,DIAL UP,42056010,1
La Pampa,Chapaleufú,Bernardo Larroude,FIBRA OPTICA,42056010,228
La Pampa,Chapaleufú,Bernardo Larroude,SATELITAL,42056010,8
La Pampa,Chapaleufú,Bernardo Larroude,WIRELESS,42056010,427
La Pampa,Chapaleufú,Ceballos,FIBRA OPTICA,42056020,1
La Pampa,Chapaleufú,Ceballos,Otros,42056020,6
La Pampa,Chapaleufú,Ceballos,SATELITAL,42056020,11
La Pampa,Chapaleufú,Ceballos,WIRELESS,42056020,91
La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),SATELITAL,42056030,9
La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),WIRELESS,42056030,254
La Pampa,Chapaleufú,Intendente Alvear,ADSL,42056040,30
La Pampa,Chapaleufú,Intendente Alvear,CABLEMODEM,42056040,613
La Pampa,Chapaleufú,Intendente Alvear,DIAL UP,42056040,1
La Pampa,Chapaleufú,Intendente Alvear,FIBRA OPTICA,42056040,606
La Pampa,Chapaleufú,Intendente Alvear,Otros,42056040,117
La Pampa,Chapaleufú,Intendente Alvear,SATELITAL,42056040,35
La Pampa,Chapaleufú,Intendente Alvear,WIRELESS,42056040,297
La Pampa,Chapaleufú,Sarah,SATELITAL,42056050,4
La Pampa,Chapaleufú,Sarah,WIRELESS,42056050,16
La Pampa,Chapaleufú,Vértiz,SATELITAL,42056060,3
La Pampa,Chapaleufú,Vértiz,WIRELESS,42056060,107
La Pampa,Chical Co,Algarrobo del Águila,SATELITAL,42063010,12
La Pampa,Chical Co,La Humada,SATELITAL,42063020,14
La Pampa,Chical Co,La Humada,WIRELESS,42063020,224
La Pampa,Conhelo,Conhelo,SATELITAL,42035010,18
La Pampa,Conhelo,Conhelo,WIRELESS,42035010,46
La Pampa,Conhelo,Eduardo Castex,ADSL,42035020,963
La Pampa,Conhelo,Eduardo Castex,CABLEMODEM,42035020,1341
La Pampa,Conhelo,Eduardo Castex,FIBRA OPTICA,42035020,1208
La Pampa,Conhelo,Eduardo Castex,SATELITAL,42035020,35
La Pampa,Conhelo,Eduardo Castex,WIRELESS,42035020,108
La Pampa,Conhelo,Mauricio Mayer,SATELITAL,42035030,10
La Pampa,Conhelo,Mauricio Mayer,WIRELESS,42035030,30
La Pampa,Conhelo,Monte Nievas,SATELITAL,42035040,8
La Pampa,Conhelo,Monte Nievas,WIRELESS,42035040,45
La Pampa,Conhelo,Rucanelo,FIBRA OPTICA,42035050,1
La Pampa,Conhelo,Rucanelo,SATELITAL,42035050,17
La Pampa,Conhelo,Rucanelo,WIRELESS,42035050,26
La Pampa,Conhelo,Winifreda,CABLEMODEM,42035060,192
La Pampa,Conhelo,Winifreda,FIBRA OPTICA,42035060,693
La Pampa,Conhelo,Winifreda,Otros,42035060,2
La Pampa,Conhelo,Winifreda,SATELITAL,42035060,27
La Pampa,Conhelo,Winifreda,WIRELESS,42035060,195
La Pampa,Curacó,Gobernador Duval,SATELITAL,42042010,8
La Pampa,Curacó,Gobernador Duval,WIRELESS,42042010,105
La Pampa,Curacó,Puelches,SATELITAL,42042020,23
La Pampa,Curacó,Puelches,WIRELESS,42042020,100
La Pampa,Guatraché,Alpachiri,ADSL,42070010,639
La Pampa,Guatraché,Alpachiri,FIBRA OPTICA,42070010,2
La Pampa,Guatraché,Alpachiri,SATELITAL,42070010,34
La Pampa,Guatraché,General Manuel J. Campos,FIBRA OPTICA,42070020,2
La Pampa,Guatraché,General Manuel J. Campos,SATELITAL,42070020,5
La Pampa,Guatraché,General Manuel J. Campos,WIRELESS,42070020,235
La Pampa,Guatraché,Guatraché,CABLEMODEM,42070030,239
La Pampa,Guatraché,Guatraché,FIBRA OPTICA,42070030,1680
La Pampa,Guatraché,Guatraché,SATELITAL,42070030,17
La Pampa,Guatraché,Guatraché,WIRELESS,42070030,391
La Pampa,Guatraché,Perú,FIBRA OPTICA,42070040,21
La Pampa,Guatraché,Perú,SATELITAL,42070040,6
La Pampa,Guatraché,Perú,WIRELESS,42070040,32
La Pampa,Guatraché,Santa Teresa,FIBRA OPTICA,42070050,2
La Pampa,Guatraché,Santa Teresa,SATELITAL,42070050,1
La Pampa,Guatraché,Santa Teresa,WIRELESS,42070050,88
La Pampa,Hucal,Abramo,FIBRA OPTICA,42077010,1
La Pampa,Hucal,Abramo,SATELITAL,42077010,10
La Pampa,Hucal,Abramo,WIRELESS,42077010,36
La Pampa,Hucal,Bernasconi,ADSL,42077020,37
La Pampa,Hucal,Bernasconi,FIBRA OPTICA,42077020,1
La Pampa,Hucal,Bernasconi,SATELITAL,42077020,23
La Pampa,Hucal,Bernasconi,WIRELESS,42077020,703
La Pampa,Hucal,General San Martín (Est. Villa Alba),FIBRA OPTICA,42077030,1
La Pampa,Hucal,General San Martín (Est. Villa Alba),SATELITAL,42077030,19
La Pampa,Hucal,General San Martín (Est. Villa Alba),WIRELESS,42077030,826
La Pampa,Hucal,Hucal,SATELITAL,42077040,12
La Pampa,Hucal,Jacinto Arauz,ADSL,42077050,631
La Pampa,Hucal,Jacinto Arauz,FIBRA OPTICA,42077050,2
La Pampa,Hucal,Jacinto Arauz,SATELITAL,42077050,7
La Pampa,Hucal,Jacinto Arauz,WIRELESS,42077050,76
La Pampa,Lihuel Calel,Cuchillo Co,FIBRA OPTICA,42084010,1
La Pampa,Lihuel Calel,Cuchillo Co,SATELITAL,42084010,47
La Pampa,Limay Mahuida,La Reforma,SATELITAL,42091010,6
La Pampa,Limay Mahuida,La Reforma,WIRELESS,42091010,67
La Pampa,Limay Mahuida,Limay Mahuida,SATELITAL,42091020,14
La Pampa,Limay Mahuida,Limay Mahuida,WIRELESS,42091020,23
La Pampa,Loventué,Carro Quemado,FIBRA OPTICA,42098010,1
La Pampa,Loventué,Carro Quemado,SATELITAL,42098010,42
La Pampa,Loventué,Carro Quemado,WIRELESS,42098010,50
La Pampa,Loventué,Loventué,FIBRA OPTICA,42098020,1
La Pampa,Loventué,Loventué,SATELITAL,42098020,4
La Pampa,Loventué,Luan Toro,SATELITAL,42098030,5
La Pampa,Loventué,Luan Toro,WIRELESS,42098030,67
La Pampa,Loventué,Telén,FIBRA OPTICA,42098040,1
La Pampa,Loventué,Telén,SATELITAL,42098040,7
La Pampa,Loventué,Telén,WIRELESS,42098040,198
La Pampa,Loventué,Victorica,FIBRA OPTICA,42098050,2
La Pampa,Loventué,Victorica,SATELITAL,42098050,29
La Pampa,Loventué,Victorica,WIRELESS,42098050,482
La Pampa,Maracó,Agustoni,SATELITAL,42105010,7
La Pampa,Maracó,Agustoni,WIRELESS,42105010,29
La Pampa,Maracó,Dorila,FIBRA OPTICA,42105020,1
La Pampa,Maracó,Dorila,SATELITAL,42105020,13
La Pampa,Maracó,Dorila,WIRELESS,42105020,53
La Pampa,Maracó,General Pico,ADSL,42105030,1329
La Pampa,Maracó,General Pico,CABLEMODEM,42105030,1
La Pampa,Maracó,General Pico,DIAL UP,42105030,78
La Pampa,Maracó,General Pico,FIBRA OPTICA,42105030,18902
La Pampa,Maracó,General Pico,SATELITAL,42105030,151
La Pampa,Maracó,General Pico,WIRELESS,42105030,3016
La Pampa,Maracó,Speluzzi,FIBRA OPTICA,42105040,1
La Pampa,Maracó,Speluzzi,SATELITAL,42105040,8
La Pampa,Maracó,Speluzzi,WIRELESS,42105040,41
La Pampa,Maracó,Trebolares,SATELITAL,42105050,12
La Pampa,OTROS,OTROS,CABLEMODEM,0,1
La Pampa,Puelén,25 de Mayo,FIBRA OPTICA,42112020,1026
La Pampa,Puelén,25 de Mayo,SATELITAL,42112020,111
La Pampa,Puelén,25 de Mayo,WIRELESS,42112020,1215
La Pampa,Puelén,Casa de Piedra,SATELITAL,42112005,23
La Pampa,Puelén,Casa De Piedra,WIRELESS,42112005,80
La Pampa,Puelén,Puelén,DIAL UP,42112010,1
La Pampa,Puelén,Puelén,SATELITAL,42112010,23
La Pampa,Puelén,Puelén,WIRELESS,42112010,129
La Pampa,Quemú Quemú,Colonia Barón,DIAL UP,42119010,2
La Pampa,Quemú Quemú,Colonia Barón,FIBRA OPTICA,42119010,550
